id;jahr;digi_klasse;soll;digi_soll_eng;digi_soll_weit;ist;digi_ist_eng;digi_ist_weit;titel_text;_1_infra;_2_dig_wirtschaft;_3_dig_verwaltung;_4_dig_kompetenzen;_5_dig_kultur;_6_forschung_inno;_7_gesundheitswesen;_8_bundeswehr;_9_unteilbare_ausg;any_tag;expert_tag;large_soll_tag;ml_tag;digital_series_tag;texan_tag;einzelplan;kapitel;gruppe;funktion;einzelplan-text;kapitel-text;gruppe-text;hauptgruppe-text;obergruppe-text;funktion-text;hauptfunktion-text;oberfunktion-text;digi_klasse-text;kategorie;keywords;n_keywords
45551101162;2021;5;2917.0;0.0;145.85;2632.06814;0.0;131.603407;Der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;;;1;;1;4;455;511;162;Bundeskanzler und Bundeskanzleramt;;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Wissenschaftliche Bibliotheken, Archive, Fachinformationszentren Einrichtung, Unterhaltung und Betri;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
71451101051;2025;5;1925.0;0.0;96.25;;;;Der Generalbundesanwalt beim Bundesgerichtshof  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;;;1;1;1;7;714;511;51;Bundesministerium der Justiz und für Verbraucherschutz;Der Generalbundesanwalt beim Bundesgerichtshof;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Gerichte und Staatsanwaltschaften;Allgemeine Dienste;Rechtsschutz;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
101651101165;2023;5;2090.0;0.0;104.5;1459.92266;0.0;72.996133;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;10;1016;511;165;Bundesministerium für Landwirtschaft, Ernährung und Heimat;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
63551101153;2024;5;551.0;0.0;27.55;689.89263;0.0;34.4946315;Bundeszentrale für politische Bildung  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;6;635;511;153;Bundesministerium des Innern;Bundeszentrale für politische Bildung;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Sonstige Weiterbildung (ohne Förderung für Teilnehmende) Förderung der Durchführung einzelner Weiter;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Sonstiges Bildungswesen (nicht enthalten: Jugendarbeit, Tageseinrichtungen für Kinder, siehe Oberfun;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
101651101165;2021;5;1382.0;0.0;69.10000000000001;1743.0267;0.0;87.151335;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;10;1016;511;165;Bundesministerium für Landwirtschaft, Ernährung und Heimat;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
101651101165;2019;5;1058.0;0.0;52.900000000000006;1376.05331;0.0;68.8026655;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;10;1016;511;165;Bundesministerium für Landwirtschaft, Ernährung und Heimat;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
63551101153;2025;5;541.0;0.0;27.05;;;;Bundeszentrale für politische Bildung  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;;;1;1;1;6;635;511;153;Bundesministerium des Innern;Bundeszentrale für politische Bildung;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Sonstige Weiterbildung (ohne Förderung für Teilnehmende) Förderung der Durchführung einzelner Weiter;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Sonstiges Bildungswesen (nicht enthalten: Jugendarbeit, Tageseinrichtungen für Kinder, siehe Oberfun;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
63551101153;2023;5;736.0;0.0;36.800000000000004;939.86009;0.0;46.9930045;Bundeszentrale für politische Bildung  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;6;635;511;153;Bundesministerium des Innern;Bundeszentrale für politische Bildung;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Sonstige Weiterbildung (ohne Förderung für Teilnehmende) Förderung der Durchführung einzelner Weiter;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Sonstiges Bildungswesen (nicht enthalten: Jugendarbeit, Tageseinrichtungen für Kinder, siehe Oberfun;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
71451101051;2024;5;1575.0;0.0;78.75;1173.66144;0.0;58.68307200000001;Der Generalbundesanwalt beim Bundesgerichtshof  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;7;714;511;51;Bundesministerium der Justiz und für Verbraucherschutz;Der Generalbundesanwalt beim Bundesgerichtshof;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Gerichte und Staatsanwaltschaften;Allgemeine Dienste;Rechtsschutz;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
63551101153;2021;5;826.0;0.0;41.300000000000004;732.27332;0.0;36.613666;Bundeszentrale für politische Bildung  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;6;635;511;153;Bundesministerium des Innern;Bundeszentrale für politische Bildung;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Sonstige Weiterbildung (ohne Förderung für Teilnehmende) Förderung der Durchführung einzelner Weiter;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Sonstiges Bildungswesen (nicht enthalten: Jugendarbeit, Tageseinrichtungen für Kinder, siehe Oberfun;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
63551101153;2019;5;736.0;0.0;36.800000000000004;704.34019;0.0;35.2170095;Bundeszentrale für politische Bildung  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;6;635;511;153;Bundesministerium des Innern;Bundeszentrale für politische Bildung;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Sonstige Weiterbildung (ohne Förderung für Teilnehmende) Förderung der Durchführung einzelner Weiter;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Sonstiges Bildungswesen (nicht enthalten: Jugendarbeit, Tageseinrichtungen für Kinder, siehe Oberfun;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
71451101051;2019;5;876.0;0.0;43.800000000000004;1058.70264;0.0;52.935132;Der Generalbundesanwalt beim Bundesgerichtshof  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;7;714;511;51;Bundesministerium der Justiz und für Verbraucherschutz;Der Generalbundesanwalt beim Bundesgerichtshof;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Gerichte und Staatsanwaltschaften;Allgemeine Dienste;Rechtsschutz;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
71451101051;2021;5;1500.0;0.0;75.0;2050.69676;0.0;102.534838;Der Generalbundesanwalt beim Bundesgerichtshof  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;7;714;511;51;Bundesministerium der Justiz und für Verbraucherschutz;Der Generalbundesanwalt beim Bundesgerichtshof;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Gerichte und Staatsanwaltschaften;Allgemeine Dienste;Rechtsschutz;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
71451101051;2023;5;1575.0;0.0;78.75;1502.20565;0.0;75.11028250000001;Der Generalbundesanwalt beim Bundesgerichtshof  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;7;714;511;51;Bundesministerium der Justiz und für Verbraucherschutz;Der Generalbundesanwalt beim Bundesgerichtshof;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Gerichte und Staatsanwaltschaften;Allgemeine Dienste;Rechtsschutz;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
62051101061;2025;5;463.0;0.0;23.150000000000002;;;;Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;;;1;1;1;6;620;511;61;Bundesministerium des Innern;Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Steuer- und Zollverwaltung Bundesfinanzverwaltung Informationstechnikzentrum Bund Bundeszentralamt f;Allgemeine Dienste;Finanzverwaltung;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
62051101061;2024;5;463.0;0.0;23.150000000000002;364.20099;0.0;18.2100495;Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;;;1;;1;6;620;511;61;Bundesministerium des Innern;Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Steuer- und Zollverwaltung Bundesfinanzverwaltung Informationstechnikzentrum Bund Bundeszentralamt f;Allgemeine Dienste;Finanzverwaltung;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
62051101061;2023;5;463.0;0.0;23.150000000000002;402.13321;0.0;20.1066605;Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;;;1;;1;6;620;511;61;Bundesministerium des Innern;Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Steuer- und Zollverwaltung Bundesfinanzverwaltung Informationstechnikzentrum Bund Bundeszentralamt f;Allgemeine Dienste;Finanzverwaltung;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
62051101061;2021;5;463.0;0.0;23.150000000000002;309.65798;0.0;15.482899;Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;;;1;;1;6;620;511;61;Bundesministerium des Innern;Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Steuer- und Zollverwaltung Bundesfinanzverwaltung Informationstechnikzentrum Bund Bundeszentralamt f;Allgemeine Dienste;Finanzverwaltung;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
62051101061;2019;5;393.0;0.0;19.650000000000002;304.84628;0.0;15.242314;Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung Haushaltsvermerk: Mehrausgaben dürfen bis zur Höhe der Mehreinnahmen bei folgendem Titel geleistet werden: 119 99.;;;1;;;;;;;1;;;1;;1;6;620;511;61;Bundesministerium des Innern;Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Steuer- und Zollverwaltung Bundesfinanzverwaltung Informationstechnikzentrum Bund Bundeszentralamt f;Allgemeine Dienste;Finanzverwaltung;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
231251101011;2025;5;3160.0;0.0;158.0;;;;Bundesministerium  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;;;1;1;1;23;2312;511;11;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;Bundesministerium;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Politische Führung Beauftragte in besonderen Angelegenheiten, z. B. • Wehrbeauftragte oder Wehrbeauf;Allgemeine Dienste;Politische Führung und zentrale Verwaltung;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
231251101011;2021;5;3300.0;0.0;165.0;2136.84718;0.0;106.842359;Bundesministerium  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, [Software], Wartung;;;1;;;;;;;1;1;;1;;1;23;2312;511;11;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;Bundesministerium;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige G;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Politische Führung Beauftragte in besonderen Angelegenheiten, z. B. • Wehrbeauftragte oder Wehrbeauf;Allgemeine Dienste;Politische Führung und zentrale Verwaltung;Anteilig digitale Ausgaben (Schätzwert);Digitalisierung der öffentlichen Verwaltung;Software;1
